College Major	Realistic	Investigative	Artistic	Social	Enterprising	Conventional
applied marine biology	0.25	0.875	0.0625	0.53125	0.15625	0.34375
applied math	0.25	0.53125	0.484375	0.4375	0.234375	0.5
applied mathematics	0.3932291666666667	0.5234375	0.3854166666666667	0.40625	0.3645833333333333	0.6276041666666666
applied media	0.4375	0.5	0.5625	0.40625	0.4375	0.4375
applied physics	0.53125	0.421875	0.28125	0.546875	0.375	0.5
applied physics and psychology (double)	0.3125	0.78125	0.75	0.40625	0.0625	0.0625
applied physiology and kinesiology	0.15625	0.53125	0.71875	0.90625	0.28125	0.46875
applied psychology	0.16015625	0.45703125	0.42578125	0.71875	0.5	0.36328125
applied psychology and human development	0.0	0.6875	0.03125	0.375	0.28125	0.0625
applied psychology and philosophy	0.125	0.6875	0.21875	0.1875	0.0625	0.65625
applied science	0.3125	0.6267361111111112	0.4409722222222222	0.5946180555555556	0.3888888888888889	0.3793402777777778
applied science project management	0.6875	0.5	0.6875	0.65625	0.78125	0.625
applied sciences	0.375	0.65625	0.3854166666666667	0.4895833333333333	0.375	0.34375
applied social sciences	0.4375	0.703125	0.53125	0.6328125	0.2890625	0.2578125
applied sociology	0.46875	0.53125	0.5625	0.71875	0.65625	0.625
applied statistics	0.1875	0.6875	0.5	0.34375	0.34375	0.65625
applied technical leadership	0.515625	0.875	0.484375	0.484375	0.375	0.40625
aquaculture	0.5	0.875	0.5	0.6875	0.21875	0.40625
arabic	0.375	0.46875	0.4166666666666667	0.65625	0.40625	0.3020833333333333
arabic philology	0.1875	0.625	0.59375	0.25	0.25	0.375
arabic studies	0.09375	0.21875	0.5625	0.71875	0.1875	0.0
arcgitecture	0.40625	0.6875	0.90625	0.75	0.25	0.09375
arch	0.21875	0.9375	0.84375	0.28125	0.125	0.03125
archaelogy	0.265625	0.515625	0.515625	0.734375	0.390625	0.296875
archaeological sciences	0.15625	0.375	0.34375	0.34375	0.1875	0.1875
archaeology	0.34095982142857145	0.5954241071428571	0.5329241071428571	0.46651785714285715	0.2739955357142857	0.2924107142857143
archaeology & anthropology	0.25	0.625	0.6875	0.65625	0.4375	0.40625
archaeology and classics	0.40625	0.96875	0.4375	0.875	0.5625	0.03125
archaeology, computer science, theology (sepa	0.03125	0.40625	0.15625	0.0625	0.0	0.0625
archaeology/ancient history also podiatry	0.0625	0.34375	0.40625	0.25	0.0	0.15625
archeticual	0.46875	0.53125	0.5	0.625	0.25	0.34375
archicture	0.0	0.125	0.53125	0.59375	0.3125	0.21875
archiecture	0.21875	0.34375	0.40625	0.59375	0.28125	0.125
architect	0.4014423076923077	0.40384615384615385	0.6057692307692307	0.5192307692307693	0.43990384615384615	0.3557692307692308
architectural	0.53125	0.71875	0.8125	0.46875	0.75	0.5
architectural design	0.484375	0.53125	0.734375	0.5625	0.484375	0.296875
architectural engineering	0.16666666666666666	0.4895833333333333	0.5208333333333334	0.5104166666666666	0.46875	0.3958333333333333
architectural history	0.59375	0.4375	0.34375	0.25	0.125	0.375
architectural studies	0.4270833333333333	0.4583333333333333	0.5625	0.53125	0.6354166666666666	0.5416666666666666
architectural technician	0.40625	0.65625	0.40625	0.28125	0.15625	0.46875
architectural technology	0.2604166666666667	0.5	0.4479166666666667	0.4895833333333333	0.3020833333333333	0.4895833333333333
architecture	0.3763888888888889	0.5305555555555556	0.6172619047619048	0.5138888888888888	0.3927579365079365	0.295734126984127
architecture & accounting	0.53125	0.28125	0.5	0.375	0.34375	0.40625
architecture & biology	0.5	0.96875	0.8125	0.71875	0.09375	0.15625
architecture & engineering	0.3125	0.71875	0.53125	0.46875	0.28125	0.21875
architecture and business administration	0.4375	0.625	0.125	0.75	0.40625	0.875
architecture and planning	0.53125	0.59375	0.4375	0.65625	0.46875	0.375
architecture and project management	0.34375	0.5	0.34375	0.375	0.46875	0.46875
architecture engineering	0.296875	0.390625	0.640625	0.40625	0.3125	0.171875
architecture, criminology, health	0.0	0.53125	0.78125	0.40625	0.3125	0.28125
architecture, dear researcher	0.5625	0.78125	0.59375	0.40625	0.375	0.5
architecture, design, psychology	0.5	0.75	0.84375	0.46875	0.09375	0.5625
architecture, literature	0.0	0.375	0.8125	0.625	0.09375	0.09375
architecture, urban	0.28125	0.53125	0.28125	0.3125	0.65625	0.53125
architecture/construction	0.3125	0.75	0.59375	0.75	0.375	0.0625
architecure	0.1875	0.53125	0.5625	0.71875	0.1875	0.25
architetural technology	0.46875	0.34375	0.21875	0.4375	0.1875	0.71875
archmage	0.3125	0.34375	0.4375	0.21875	0.46875	0.21875
archtecture	0.625	0.21875	0.65625	0.34375	0.5625	0.3125
arcitecture	0.375	0.59375	0.65625	0.59375	0.34375	0.46875
area studies	0.3125	0.78125	0.875	0.6875	0.375	0.28125
area studies/ public administration	0.03125	0.4375	0.59375	0.65625	0.34375	0.03125
areospace engineering	0.46875	0.65625	0.75	0.59375	0.71875	0.28125
arhitecture	0.5	0.125	0.5625	0.25	0.15625	0.59375
army	0.5625	0.3125	0.59375	0.8125	0.25	0.15625
arquitectura	0.46875	0.40625	0.09375	0.09375	0.0	0.1875
arquitecture	0.28125	0.875	0.875	0.71875	0.3125	0.21875
arquitetura	0.65625	0.5625	0.78125	0.875	0.40625	0.75
art	0.26901223776223776	0.5509178321678322	0.6224868881118881	0.5443618881118881	0.2940340909090909	0.2423513986013986
art & design	0.4791666666666667	0.5729166666666666	0.7083333333333334	0.59375	0.40625	0.4479166666666667
art & education	0.203125	0.453125	0.84375	0.78125	0.34375	0.046875
art & humanities	0.5625	0.875	0.75	0.8125	0.25	0.8125
art & literature	0.40625	0.6875	0.5	0.25	0.21875	0.1875
art & psychology	0.34375	0.328125	0.40625	0.609375	0.15625	0.140625
art & theatre (2 degrees)	0.375	0.6875	0.84375	0.6875	0.34375	0.40625
art (bfa), counseling (ms)	0.28125	0.59375	0.8125	0.625	0.21875	0.21875
art + design	0.28125	0.5625	0.5625	0.46875	0.328125	0.453125
art ,photography. graphic design	0.4375	0.4375	0.6875	0.71875	0.59375	0.3125
art - graphic design	0.15625	0.125	0.34375	0.40625	0.28125	0.09375
art / design	0.5	0.78125	0.71875	0.5625	0.21875	0.28125
art administration	-0.03125	0.0625	0.53125	0.34375	0.1875	0.09375
art and art history	0.25	0.40625	0.75	0.46875	0.21875	0.40625
art and asian studies	0.25	0.3125	0.71875	0.53125	0.34375	0.125
art and counseling	0.40625	0.90625	0.75	0.65625	0.25	0.40625
art and design	0.3307291666666667	0.5963541666666666	0.6484375	0.6614583333333334	0.4401041666666667	0.3098958333333333
art and early childhood	0.1875	0.6875	0.375	0.625	0.0	0.0625
art and education	0.0	0.625	0.625	0.84375	0.34375	0.21875
art and english	0.15625	0.34375	0.78125	0.625	0.375	0.21875
art and history	0.4375	0.59375	0.46875	0.75	0.3125	0.4375
art and nursing	0.53125	0.71875	0.96875	0.6875	0.53125	0.34375
art and psychology	0.0625	0.21875	0.5	0.625	0.4375	0.3125
art and science	0.4375	0.96875	0.75	0.78125	0.34375	0.46875
art and social work	0.21875	0.625	0.6875	0.59375	0.1875	0.09375
art conservation	0.5	0.71875	0.84375	0.65625	0.4375	0.25
art criticism	0.34375	0.53125	0.34375	0.4375	0.125	0.03125
art desgin	0.375	0.375	0.5625	0.65625	0.75	0.34375
art ed	0.1875	0.2604166666666667	0.40625	0.4479166666666667	0.3333333333333333	0.20833333333333334
art edication	0.3125	0.09375	0.34375	0.84375	0.28125	0.34375
art education	0.36213235294117646	0.5165441176470589	0.5625	0.5919117647058824	0.2849264705882353	0.3235294117647059
art education and art history	0.34375	0.75	0.71875	0.625	0.1875	0.1875
art eduction	0.28125	0.53125	0.625	0.375	0.21875	0.28125
art hisory	0.5625	0.59375	0.75	0.78125	0.21875	0.0625
art history	0.2045990566037736	0.5023584905660378	0.5890330188679245	0.5218160377358491	0.31014150943396224	0.24086084905660377
art history & history	0.25	0.8125	0.4375	0.4375	0.0	0.0
art history and feminist studies and library	0.0625	0.03125	0.3125	0.1875	0.0625	0.3125
art history and philosophy	0.15625	0.84375	0.875	0.5625	0.1875	0.03125
art history and school psychology	0.15625	0.3125	0.78125	0.71875	0.46875	0.1875
art history then later theology	0.03125	0.09375	0.5625	0.71875	0.125	0.0625
art history, archaeology	0.375	0.53125	0.375	0.5	0.25	0.125
art history, education	0.5	0.59375	0.09375	0.75	0.0625	0.75
art history, psychology	0.4375	0.65625	0.53125	0.375	0.5	0.625
art histoy	0.15625	0.40625	0.5625	0.3125	0.28125	0.125
art management	0.1875	0.21875	0.65625	0.375	0.03125	0.34375
art of education	0.28125	0.625	0.5	0.8125	0.5625	0.4375
art or psychology	0.09375	0.5	0.75	0.625	0.28125	0.46875
art painter	0.09375	0.09375	0.15625	0.15625	0.15625	0.0
art psycotherapy	0.0	0.125	0.28125	0.1875	0.09375	0.0
art restauration	0.09375	0.25	0.28125	0.0625	0.0	0.0
art studies	0.078125	0.40625	0.875	0.734375	0.515625	0.234375
art studio	0.140625	0.453125	0.46875	0.4375	0.28125	0.203125
art stuffz	0.5	0.5	0.5	0.5	0.5	0.5
art theory	0.40625	0.625	0.75	0.28125	0.03125	0.0
art therapy	0.1892361111111111	0.4548611111111111	0.6666666666666666	0.6909722222222222	0.3125	0.14930555555555555
art therapy & education	0.3125	0.6875	0.53125	0.75	0.34375	0.1875
art therapy and counseling	0.03125	0.390625	0.203125	0.65625	0.5625	0.546875
art therapy/clinical psychology	0.09375	0.84375	0.84375	0.8125	0.53125	0.125
art undergrad then social work graduate	0.09375	0.21875	0.40625	0.59375	0.0	0.3125
art,	0.4375	0.71875	0.46875	0.4375	0.625	0.6875
art, art education	0.46875	0.53125	0.78125	0.96875	0.6875	0.53125
art, design	0.34375	0.28125	0.40625	0.59375	0.4375	0.25
art, english	0.20833333333333334	0.65625	0.75	0.625	0.3541666666666667	0.3333333333333333
art, nursing	0.25	0.5625	0.625	0.4375	0.3125	0.15625
art, psychology, and criminal justice	0.25	0.78125	0.8125	0.75	0.375	0.03125
art-photography	0.34375	0.84375	0.75	0.40625	0.15625	0.1875
art/art history	0.13541666666666666	0.4583333333333333	0.6666666666666666	0.6041666666666666	0.34375	0.28125
art/creative writing	0.3125	0.65625	0.875	0.59375	0.15625	0.0625
art/education	0.21875	1.0	0.5	0.34375	0.0625	0.21875
art/nursing	0.0	0.3125	0.4375	0.75	0.09375	0.0
art/psychology	0.0625	0.46875	0.75	0.9375	0.28125	0.0
art/tesol	0.0	0.3125	0.75	0.4375	0.15625	0.0
arte	0.0625	0.0	0.1875	0.46875	0.15625	0.0625
artes	0.1875	0.40625	0.75	0.34375	0.59375	0.4375
artes visuais	0.15625	0.78125	0.4375	0.375	0.03125	0.03125
artificial intelligence	0.03125	0.375	0.5	0.40625	0.09375	0.09375
artificial intelligence and computer science	0.375	0.78125	0.8125	0.75	0.5	0.1875
artificial intelligences engineering	0.375	0.09375	0.3125	0.0625	0.59375	0.5625
artistic	0.125	0.03125	0.71875	0.28125	0.75	0.125
artistic writing	0.375	0.8125	0.625	0.59375	0.40625	0.46875
arts	0.2796474358974359	0.5211004273504274	0.5681089743589743	0.5638354700854701	0.3525641025641026	0.30101495726495725
arts & letters	0.1875	0.1875	0.15625	0.53125	0.34375	0.1875
arts (ancient history and psychology)	0.03125	0.1875	0.65625	0.59375	0.25	0.0
arts - languages	0.0625	0.4375	0.59375	0.875	0.4375	0.40625
arts admin	0.34375	0.3125	0.59375	0.65625	0.71875	0.84375
arts administration	0.1375	0.3	0.51875	0.64375	0.44375	0.35625
arts and animation	0.53125	0.84375	0.84375	0.28125	0.21875	0.46875
arts and commerce	0.75	0.75	1.0	0.9375	0.4375	0.9375
arts and culture	0.0625	0.5625	0.8125	0.625	0.15625	0.0
arts and design	0.328125	0.53125	0.484375	0.578125	0.3125	0.421875
arts and humanities	0.34375	0.3125	0.75	0.5625	0.53125	0.46875
arts and journalism	0.28125	0.59375	0.875	0.6875	0.375	0.03125
arts and law	0.21875	0.5	0.71875	0.75	0.28125	0.21875
arts and sciences	0.125	0.21875	0.40625	0.75	0.0625	0.1875
arts and social science	0.0	0.21875	0.375	0.78125	0.28125	0.09375
arts and technology	0.3125	0.9375	0.84375	0.65625	0.125	0.75
arts history	0.40625	0.5625	0.53125	0.59375	0.25	0.3125
arts journalism	0.03125	0.375	0.65625	0.78125	0.25	0.0
arts management	0.24375	0.43125	0.66875	0.615625	0.3	0.403125
arts, but registered in business for some rea	0.8125	0.90625	0.9375	0.84375	0.53125	0.53125
arts, informatics practices	0.5625	0.46875	1.0	0.625	0.375	0.40625
arts, media and entertainment	0.375	0.40625	0.375	0.5	0.71875	0.75
arts, theology	0.0	0.4375	0.25	0.6875	0.15625	0.03125
arts- photography & psychology	0.34375	0.625	0.875	0.34375	0.40625	0.21875
arts/law	0.15625	0.09375	0.40625	0.84375	0.46875	0.21875
as paramedic	0.71875	0.84375	0.46875	0.75	0.5	0.34375
as science	0.09375	0.875	0.21875	0.90625	0.4375	0.5
asian studies	0.20625	0.596875	0.55	0.640625	0.29375	0.315625
asian stuies	0.375	0.59375	0.5	0.40625	0.125	0.34375
asl interpreting	0.07291666666666667	0.59375	0.3854166666666667	0.78125	0.23958333333333334	0.5520833333333334
asl, finance	0.0625	0.875	0.3125	0.375	0.25	0.5
asl/english interpreting	0.40625	0.625	0.46875	0.9375	0.28125	0.21875
assciate degree	0.0625	0.4375	0.0	0.4375	0.09375	0.375
asset management	0.625	0.59375	0.75	0.8125	0.5	0.5625
associate	0.0	0.6875	0.1875	0.28125	0.15625	0.34375
associate culinary	0.59375	0.8125	1.0	1.0	0.84375	0.625
associate in arts	0.109375	0.609375	0.375	0.53125	0.25	0.40625
associate in science	0.28125	0.6875	0.75	0.75	0.59375	0.5625
associate of arts	0.03125	0.3020833333333333	0.3229166666666667	0.6979166666666666	0.3229166666666667	0.14583333333333334
associate of arts and science	0.09375	0.28125	0.21875	0.65625	0.65625	0.5
associate of general academics	0.0	0.59375	0.4375	0.59375	0.125	0.15625
associate of general studies	0.40625	0.5	0.78125	0.375	0.4375	0.4375
associate of human sciences	0.59375	0.21875	0.125	0.8125	0.71875	0.875
associate of science	0.3125	0.609375	0.453125	0.515625	0.203125	0.546875
associates	0.34375	0.8125	0.15625	0.6875	0.375	0.4375
associates arts	0.53125	0.40625	0.03125	0.46875	0.40625	0.8125
associates degree	0.21875	0.65625	0.7604166666666666	0.8333333333333334	0.53125	0.3333333333333333
associates degree in occupational studies	0.1875	0.96875	0.75	1.0	0.3125	0.5
associates general studies	0.34375	0.375	0.90625	0.875	0.5625	0.5
associates in art	0.625	0.71875	0.75	0.9375	0.65625	0.59375
associates in arts	0.03125	0.40625	0.5833333333333334	0.71875	0.21875	0.041666666666666664
associates in arts and science degree	0.28125	0.0625	0.09375	0.6875	0.625	0.625
associates in science	0.3125	0.71875	0.53125	0.6875	0.375	0.40625
associates in science medical billing and cod	0.09375	0.3125	0.09375	0.375	0.40625	0.4375
associates of arts	0.25	0.78125	0.109375	0.15625	0.375	0.375
associates of arts & sciences	0.1875	0.84375	0.0	0.40625	0.0	0.78125
assyriology	0.5	0.8125	0.65625	0.53125	0.3125	0.46875
astrology	0.46875	0.90625	0.28125	0.5625	0.15625	0.25
astronautics engineering	0.15625	0.90625	0.78125	0.4375	0.25	0.125
astronomy	0.41796875	0.62109375	0.54296875	0.3828125	0.26171875	0.4296875
astrophysics	0.3055555555555556	0.5694444444444444	0.3958333333333333	0.5277777777777778	0.3020833333333333	0.3784722222222222
astrophysics/psychology	0.5	0.625	0.78125	0.6875	0.34375	0.625
athletic administration	0.265625	0.515625	0.3125	0.390625	0.21875	0.21875
athletic therapy	0.28125	0.90625	0.53125	0.5625	0.21875	0.21875
athletic training	0.28308823529411764	0.5202205882352942	0.31985294117647056	0.6415441176470589	0.26838235294117646	0.35661764705882354
athletic training/sports medicine	0.375	0.65625	0.21875	0.875	0.0625	0.15625
atmospheric science	0.375	0.53125	0.5	0.4375	0.34375	0.625
atmospheric sciences	0.5	0.34375	0.375	0.40625	0.6875	0.65625
audio	0.203125	0.5625	0.5625	0.3125	0.3125	0.1875
audio engineer	0.5	0.40625	0.3125	0.4375	0.3125	0.40625
audio engineering	0.3194444444444444	0.4479166666666667	0.7986111111111112	0.4583333333333333	0.3298611111111111	0.2881944444444444
audio/video production	0.59375	0.28125	0.84375	0.75	0.6875	0.625
audiology	0.265625	0.65625	0.375	0.765625	0.328125	0.53125
audiovisual media	0.265625	0.640625	0.84375	0.640625	0.421875	0.25
audiovisual production	0.375	0.3125	0.8125	0.78125	0.59375	0.4375
audit	0.59375	0.625	0.46875	0.5625	0.53125	0.53125
automatics (engineering)	0.65625	0.59375	0.40625	0.375	0.46875	0.6875
automatics and robotics	0.34375	0.75	0.1875	0.375	0.5625	0.375
automation	0.65625	0.59375	0.28125	0.28125	0.3125	0.65625
automatization	0.1875	0.40625	0.5	0.3125	0.21875	0.1875
automobile engineering	0.575	0.325	0.5625	0.53125	0.41875	0.45
automotive	0.4166666666666667	0.3958333333333333	0.3645833333333333	0.46875	0.3958333333333333	0.4583333333333333
automotive  engineering	0.59375	0.5	0.78125	0.625	0.40625	0.46875
automotive and robotics	0.5	0.34375	0.0625	0.53125	0.3125	0.78125
automotive business	0.375	0.40625	0.25	0.65625	0.625	0.46875
automotive engineering	0.6651785714285714	0.6026785714285714	0.5982142857142857	0.5535714285714286	0.5044642857142857	0.4107142857142857
automotive restoration	0.5	0.4375	0.625	0.5	0.21875	0.15625
automotive restoraton	0.09375	0.375	0.4375	0.40625	0.3125	0.21875
automotive sceinces	0.59375	0.5625	0.25	0.34375	0.40625	0.4375
automotive service technology	0.75	0.90625	0.65625	0.59375	0.5625	0.5625
automotive technology	0.546875	0.5078125	0.4921875	0.5078125	0.421875	0.4609375
aviation	0.3802083333333333	0.3038194444444444	0.4305555555555556	0.484375	0.3958333333333333	0.25
aviation & flight operations//criminal justic	0.78125	1.0	0.25	0.6875	0.15625	0.34375
aviation engineering	0.78125	0.875	0.5625	0.65625	0.40625	0.53125
aviation flight	0.75	0.59375	0.09375	0.34375	0.5	0.65625
aviation flight science	0.59375	0.03125	0.125	0.15625	0.0625	0.1875
aviation maintenace	0.625	0.5	0.625	0.375	0.15625	0.09375
aviation management	0.47767857142857145	0.3705357142857143	0.15625	0.39285714285714285	0.29017857142857145	0.41964285714285715
aviation managment	0.15625	0.21875	0.09375	0.15625	0.21875	0.0625
aviation mangagement	0.40625	0.375	0.28125	0.46875	0.6875	0.625
aviation mangement	0.78125	1.0	0.6875	0.78125	0.625	0.25
aviation science	0.59375	0.0	0.40625	0.09375	0.75	0.90625
aviation sciences	0.78125	0.625	0.75	0.75	0.4375	0.40625
aviation studies	0.5625	0.53125	0.3125	0.5625	0.5625	0.78125
aviation technology	0.6875	0.75	0.21875	0.28125	0.3125	0.78125
avionics technology	0.34375	0.6875	0.125	0.8125	0.1875	0.3125
b com	0.4375	0.125	0.46875	0.625	0.53125	0.5625
b ed	0.375	0.78125	0.59375	0.6875	0.21875	0.15625
b pharm	0.09375	0.4375	0.40625	0.75	0.21875	0.09375
b sc	0.4375	0.28125	0.21875	1.0	0.8125	0.65625
b. sc.	0.375	0.46875	0.625	0.59375	0.25	0.1875
b.a	0.53125	0.71875	0.71875	0.71875	0.65625	0.4375
b.a in psychology	0.09375	0.15625	0.34375	0.6875	0.46875	0.40625
b.com	0.41875	0.41875	0.8	0.7375	0.70625	0.6125
b.com general	0.25	0.0625	0.9375	0.875	0.625	0.6875
b.com marketing	0.25	0.125	0.59375	0.65625	0.59375	0.5
b.f.a.-dance	0.15625	0.71875	0.84375	0.78125	0.4375	0.28125
b.s in rehab and human services and a.s of ph	0.21875	0.59375	0.1875	0.59375	0.0625	0.1875
b.s psychology, b.a criminal justice m.ed cou	0.0	0.25	0.71875	0.4375	0.21875	0.03125
b.sc	0.40625	0.34375	0.25	0.5625	0.5625	0.9375
b.tech	0.5625	0.4375	0.4375	0.96875	0.78125	0.8125
ba	0.396875	0.534375	0.440625	0.665625	0.43125	0.31875
ba - english creative writing | msed - higher	0.1875	0.6875	0.78125	0.4375	0.0625	0.0625
ba architectural studies; med counseling	0.625	0.4375	0.65625	0.34375	0.4375	0.5
ba business admin	0.5625	0.65625	0.25	0.84375	0.5	0.6875
ba creative events: production and mangement	0.0625	0.59375	0.59375	0.625	0.5	0.03125
ba in arts (mass communication)	0.28125	0.90625	0.71875	0.25	0.28125	0.1875
ba in both history and mathematics	0.3125	0.59375	0.71875	0.6875	0.0	0.875
ba in business	0.28125	0.375	0.9375	1.0	0.875	0.875
ba in criminal justice.	0.125	0.4375	0.3125	0.8125	0.09375	0.0625
ba in fine arts/psychology -- ma in art thera	0.34375	0.59375	0.9375	0.84375	0.25	0.03125
ba international affairs, ma community counse	0.28125	0.8125	0.65625	0.84375	0.75	0.875
ba public relations	0.125	0.15625	0.21875	0.9375	0.40625	0.21875
ba sociology ms clinical psychology	0.0	0.3125	0.1875	0.8125	0.125	0.25
ba theatre	0.203125	0.390625	0.671875	0.34375	0.421875	0.390625
