Realistic	Investigative	Artisitc	Social	Enterprising	Conventional	College Major
0.625	0.8125	0.53125	0.8125	0.625	0.625	biology
0.03125	0.25	0.21875	0.875	0.03125	0.0	Speech Language Pathology
0.625	0.75	0.6875	0.5	0.65625	0.4375	Engineering
0.0	0.5625	0.0	0.8125	0.1875	0.3125	Psychology 
0.0	0.625	0.3125	0.8125	0.09375	0.375	psychology
0.0	0.25	0.75	0.625	0.75	0.1875	marketing
0.28125	0.90625	0.65625	0.8125	0.59375	0.625	Accountancy 
0.0	0.71875	0.1875	0.8125	0.28125	0.3125	psychology 
0.34375	0.625	0.9375	0.6875	0.5	0.3125	Engineering
0.71875	0.90625	0.53125	0.625	0.5625	0.5625	electronic engineering
0.21875	0.15625	0.1875	0.6875	0.28125	0.5	criminology psychology joint major
0.0	0.78125	0.75	0.46875	0.1875	0.25	Esucation
0.1875	0.09375	0.21875	0.125	0.90625	0.96875	Accounting/ Finanace
0.15625	0.40625	0.8125	0.5	0.4375	0.0625	Theatre
0.4375	0.5625	0.75	0.75	0.5625	0.65625	Government/Intl Affairs
0.46875	0.34375	0.53125	0.375	0.625	0.5	electronic engineering
0.0625	0.34375	0.59375	0.75	0.875	0.15625	nursing
0.5625	0.96875	0.5	0.375	0.375	0.21875	Biotechnology
0.53125	0.875	0.84375	0.625	0.65625	0.1875	Psychology/Nursing
0.15625	0.53125	0.59375	0.71875	0.40625	0.0	Pre-Med
0.15625	0.5625	0.625	0.34375	0.125	0.0625	ART
0.4375	0.875	0.46875	0.5625	0.59375	0.6875	Biology
0.78125	0.40625	0.375	0.5	0.28125	0.3125	electrical engineering
0.0	0.625	0.8125	0.46875	0.5625	0.0625	Radiography
0.34375	0.46875	0.75	0.40625	0.09375	0.0	Fuel Engineering & Nursing
0.125	0.34375	0.5	0.78125	0.0	0.0	Lingusitic and Education
0.15625	0.03125	0.15625	0.34375	0.125	0.40625	psychology
0.59375	0.875	0.78125	0.375	0.65625	0.28125	Biomedical engineering
0.40625	0.5625	0.84375	0.90625	0.84375	0.65625	BUSINESS ADMIN
0.40625	0.6875	0.53125	0.625	0.125	0.59375	nursing
0.4375	0.4375	0.78125	0.59375	0.625	0.625	COMPUTER SCIENCE
0.625	0.75	0.5	0.84375	0.65625	0.375	english
0.21875	0.625	0.46875	0.8125	0.25	0.15625	psychology
0.09375	0.0625	0.25	0.34375	0.125	0.15625	psychology 
0.28125	0.875	0.375	0.25	0.0625	0.15625	History
0.53125	0.71875	0.5	0.71875	0.59375	0.53125	business
0.125	0.25	0.53125	0.59375	0.53125	0.25	Sports
0.0625	0.21875	0.40625	0.71875	0.25	0.0	human sciences
0.375	0.40625	0.46875	0.65625	0.375	0.46875	Engineering
0.0	0.5625	0.46875	0.4375	0.21875	0.28125	History
0.15625	0.625	0.34375	0.53125	0.5625	0.28125	Sociology 
0.125	0.53125	0.75	0.78125	0.3125	0.1875	psychology
0.1875	0.84375	0.15625	0.5625	0.25	0.3125	Civil Engineering
0.0	0.5625	0.84375	0.90625	0.125	0.09375	Communications, Psychology
0.03125	0.40625	0.09375	0.15625	0.0	0.34375	Psychology 
0.4375	0.21875	0.3125	0.4375	0.375	0.71875	E-commece
0.40625	0.25	0.625	0.3125	0.65625	0.53125	Marketing
0.03125	0.03125	0.75	0.875	0.875	0.5	Marketing 
0.5	0.84375	0.34375	0.40625	0.375	0.8125	Inudstrial Organizational Psychology 
0.4375	0.78125	0.78125	0.4375	0.28125	0.125	Chemistry
0.09375	0.15625	0.09375	0.5	0.46875	0.53125	Human Resources
0.25	0.3125	0.78125	0.96875	0.375	0.0	psychology
0.28125	0.09375	0.0625	0.15625	0.0	0.03125	História
-0.03125	0.0	-0.03125	0.6875	0.09375	0.25	psychology
0.3125	0.78125	0.75	0.84375	0.5625	0.53125	psychology
0.0	0.71875	0.59375	0.34375	0.21875	0.0625	economics/literature
0.28125	0.3125	0.71875	0.46875	0.21875	0.0625	Film
0.09375	0.46875	0.0	0.53125	0.53125	0.71875	Arts
0.09375	0.5	0.28125	0.53125	0.46875	0.5	CRIMINAL JUSTICE
0.125	0.4375	0.0	0.53125	0.59375	0.90625	Arts
0.5	0.84375	0.71875	0.625	0.6875	0.84375	business and computers
0.09375	1.0	0.46875	1.0	0.15625	0.0	Journalism
0.65625	0.71875	0.65625	0.75	0.65625	0.75	General
0.5	0.71875	0.5	0.28125	0.4375	0.21875	UPI BANDUNG
0.5625	0.875	0.6875	0.5	0.3125	0.46875	interior designer
0.4375	0.90625	0.71875	0.65625	0.21875	0.46875	Biology
0.28125	0.21875	0.40625	0.1875	0.28125	0.5	graphic design 
0.15625	0.34375	0.71875	0.96875	0.65625	0.59375	Japanese
0.28125	0.59375	0.5	0.875	0.375	0.375	Philosophy
0.21875	0.65625	0.09375	0.21875	0.21875	0.5	Administratiom
0.34375	0.71875	0.28125	0.46875	0.25	0.03125	criminology
0.125	0.59375	0.21875	0.25	0.53125	0.71875	accounting
0.09375	0.1875	0.625	0.625	0.8125	0.34375	Finance & Leadership
0.09375	0.40625	0.96875	0.84375	0.375	0.0	Communications 
0.28125	0.21875	0.5625	0.53125	0.59375	0.5625	business
0.8125	0.96875	0.84375	1.0	0.78125	0.8125	hotel and restaurant management
1.0	1.0	1.0	1.0	1.0	1.0	hotel and restaurant management
0.03125	0.6875	0.5625	0.6875	0.03125	0.0	Art
0.15625	0.8125	0.4375	0.59375	0.25	0.09375	psychology
0.375	0.5625	0.75	0.625	0.34375	0.34375	environmental science
0.5	0.09375	0.46875	0.5	0.375	0.84375	Petroleum Engineering
0.40625	0.96875	0.78125	0.875	0.46875	0.21875	Photography
0.0	0.5625	0.4375	0.53125	0.03125	0.125	Psychology 
0.03125	0.53125	0.40625	0.75	0.53125	0.09375	Communication
0.0625	0.125	0.46875	0.8125	0.6875	0.125	Marketing 
0.25	0.875	0.78125	0.40625	0.1875	0.03125	Psychology and Music
0.125	0.6875	0.5625	0.75	0.15625	0.09375	Psychology
0.5625	0.625	0.28125	0.75	0.6875	0.5	english
0.125	0.71875	0.625	0.53125	0.25	0.0	Translation and interpreting
0.15625	0.53125	0.53125	0.90625	0.65625	0.8125	business
0.03125	0.8125	0.6875	0.4375	0.40625	0.09375	Health Science
0.0625	0.625	0.28125	0.40625	0.46875	0.4375	Finance
0.0	0.40625	0.5625	0.625	0.46875	0.0	Psychology
0.375	0.28125	0.3125	0.6875	0.375	0.59375	Psychology
0.0	0.0625	0.15625	0.6875	0.125	0.3125	Biblical Studies
0.25	0.96875	0.28125	0.6875	0.53125	0.5625	Nutrition and Psychology
0.0	0.28125	0.25	0.65625	0.4375	0.28125	Communications
0.34375	0.4375	0.25	0.21875	0.53125	0.40625	tourism
0.53125	0.53125	0.71875	0.875	0.84375	0.59375	Sociology
0.15625	0.65625	0.78125	0.5625	0.53125	0.4375	Communication 
0.03125	0.375	0.21875	0.65625	0.21875	0.25	Social Work
0.25	0.84375	0.875	0.65625	0.34375	0.15625	Psychology
0.0625	0.34375	0.5625	0.78125	0.09375	0.21875	psychology
-0.03125	0.0	0.34375	0.59375	0.59375	0.78125	ILR
0.625	0.375	0.53125	0.875	0.75	0.8125	psychology
0.125	0.125	0.40625	0.4375	0.53125	0.375	English
0.03125	0.4375	0.1875	0.46875	0.4375	0.34375	health science
0.1875	0.09375	0.3125	0.6875	0.59375	0.5625	Marketing
0.46875	0.84375	0.25	0.46875	0.21875	0.53125	Nursing
0.0625	0.5	0.21875	0.8125	0.53125	0.1875	Sociology
0.28125	0.5625	0.65625	0.15625	0.15625	0.15625	History
0.5	0.625	0.3125	0.34375	0.46875	0.25	interaction design
0.4375	0.75	0.625	0.375	0.125	0.0625	English
0.28125	0.71875	0.71875	0.375	0.375	0.5625	 Psychology
0.21875	0.5	0.3125	0.625	0.6875	0.75	accounting
0.5625	0.8125	0.6875	0.65625	0.34375	0.1875	Dental Surgery
0.125	0.4375	1.0	0.4375	0.375	0.625	Human Resource Development management
0.59375	0.90625	0.3125	0.40625	0.625	0.75	Political Science and Economics
0.0625	0.65625	0.09375	0.40625	0.09375	0.0625	Biology
0.375	0.6875	0.65625	0.59375	0.40625	0.5	Psychology
0.09375	0.65625	0.53125	0.28125	0.03125	0.03125	Applied Science
0.0	0.0625	0.4375	0.25	0.0	0.21875	education
0.15625	0.9375	0.46875	0.09375	0.0	0.5	Business Marketing
0.15625	0.4375	0.4375	0.71875	0.625	0.3125	Business Management
0.4375	0.5	0.3125	0.75	0.6875	0.9375	Business 
0.3125	0.625	0.5625	0.4375	0.1875	0.25	Botany 
0.03125	0.375	0.59375	0.53125	0.25	0.15625	Professional Counseling
0.1875	0.78125	0.53125	0.4375	0.65625	0.46875	management
0.53125	0.875	0.375	0.75	0.0	0.09375	Biology
0.21875	0.8125	0.6875	0.625	0.4375	0.1875	Criminal Justice
0.21875	0.78125	0.78125	0.625	0.4375	0.125	Criminal Justice
0.4375	0.5625	0.5625	0.625	0.4375	0.5	accounting
0.21875	0.59375	0.5	0.53125	0.1875	0.0625	Screenwriting
0.4375	0.96875	0.84375	0.40625	0.0	0.125	Dramatic Arts
0.15625	0.1875	0.15625	0.34375	0.0	0.0	Business
0.0625	0.53125	0.84375	0.65625	0.28125	0.3125	Computer Science
0.09375	0.59375	0.625	0.4375	0.5	0.53125	Graphic design
0.0	0.21875	0.21875	0.53125	0.15625	0.09375	italian
0.1875	0.4375	0.6875	0.875	0.59375	0.1875	Slavic linguistic 
0.125	0.71875	0.3125	0.375	0.125	0.0	Respiratory Care
0.6875	0.53125	0.53125	0.5	0.5625	0.59375	Accounting
0.0	0.0	0.0	0.65625	0.0	0.0	History 
0.375	0.4375	0.34375	0.625	0.3125	0.25	english
0.0	0.40625	0.59375	0.25	0.15625	0.4375	Social Anthropology
0.4375	0.65625	0.28125	0.78125	0.34375	0.625	Communications
0.0	0.0	0.71875	0.21875	0.40625	0.0	international relation
0.625	0.46875	0.625	0.75	0.65625	0.625	Mechanical Engineering
0.28125	0.125	0.3125	0.34375	0.34375	0.4375	Creative Writing
0.1875	0.28125	0.5625	0.59375	0.53125	0.15625	Marketing 
0.25	0.5	0.03125	0.4375	0.65625	0.84375	microbiology
0.4375	0.5625	0.53125	0.5	0.4375	0.5	religion
0.3125	0.8125	0.5	0.5625	0.53125	0.625	ENglish 
0.1875	0.78125	0.8125	0.90625	0.65625	0.46875	Education
0.46875	0.34375	0.75	0.8125	0.75	0.75	Marketing 
0.625	0.5	0.625	0.53125	0.5625	0.65625	civil engineering
0.4375	0.5	0.46875	0.875	0.78125	0.75	Business
0.0625	0.5625	0.40625	0.40625	0.21875	0.5625	Social Work
0.0625	0.375	0.75	1.0	0.5	0.53125	English
0.53125	0.34375	0.25	0.1875	0.75	0.625	Dental
0.0	0.25	0.0	0.21875	0.125	0.0	Business 
-0.03125	0.40625	0.15625	0.6875	0.125	0.0	Nursing
0.0	0.28125	0.1875	0.65625	0.6875	0.03125	Social Work
0.15625	0.46875	0.625	0.5625	0.21875	0.375	English
0.15625	0.84375	0.3125	0.25	0.09375	0.375	business
0.03125	0.375	0.46875	0.8125	0.65625	0.34375	Psychology
0.65625	0.28125	0.09375	0.1875	0.15625	0.375	Geology
0.09375	0.65625	0.5625	0.5	0.375	0.4375	Psychology
0.0625	0.53125	0.28125	0.53125	0.15625	0.21875	psychology and criminology
0.46875	0.28125	0.28125	0.59375	0.53125	0.65625	Accounting
0.09375	0.5	0.1875	0.71875	0.15625	0.09375	Interdisciplinary Studies
0.3125	0.90625	0.84375	0.625	0.40625	0.34375	biochemistry
0.375	0.625	0.8125	0.65625	0.375	0.3125	Business
0.5	0.28125	0.21875	0.59375	0.65625	0.6875	Accounting
0.21875	0.46875	0.46875	0.8125	0.40625	0.4375	Behavioral Science
0.25	0.875	1.0	0.8125	0.25	0.25	biology education
0.59375	0.75	0.25	0.3125	0.125	0.125	Chemistry
0.0	0.34375	0.25	0.59375	0.625	0.5625	Law
0.1875	0.0625	0.59375	0.53125	0.59375	0.59375	Finance & Econometrics
0.15625	0.25	0.28125	0.65625	0.8125	0.96875	commerce
0.4375	0.625	0.21875	0.90625	0.3125	0.1875	Kinesiology & Rehab science
0.4375	0.53125	0.90625	0.75	0.59375	0.28125	Architecture
0.625	0.84375	0.46875	0.90625	0.59375	0.6875	liberal arts, no major 
0.0	0.46875	0.8125	0.65625	0.75	0.4375	Performance Music
0.375	0.0	0.125	0.125	0.125	0.375	Mechanical Engineering
0.40625	0.3125	0.65625	0.6875	0.6875	0.6875	Supply chain
0.625	0.53125	0.875	0.90625	0.84375	0.5625	political science 
0.3125	0.75	0.8125	0.875	0.875	0.46875	MIS
0.3125	0.1875	0.625	0.875	0.75	0.5	English
0.3125	0.15625	0.78125	0.84375	0.4375	0.3125	psychology
0.75	0.875	0.4375	0.75	0.8125	0.96875	Finance
0.15625	0.375	0.15625	0.4375	0.375	0.53125	law an economy
0.1875	0.6875	0.875	0.71875	0.3125	0.09375	English
0.28125	0.3125	0.46875	0.5	0.25	0.40625	sports administration
0.8125	0.8125	0.1875	0.875	0.65625	0.65625	Business Administration
0.1875	0.125	0.25	0.84375	0.25	0.15625	social sciences/ economics/PE
0.3125	0.40625	0.3125	0.875	0.46875	0.40625	management
0.625	0.5	0.9375	0.6875	0.625	0.125	accountancy
0.15625	0.59375	0.875	0.4375	0.375	0.03125	psychology
0.28125	0.59375	0.625	0.71875	0.4375	0.34375	Psychology
0.0	0.375	0.6875	0.3125	0.125	0.125	Business Administration & Languags
0.9375	0.90625	0.875	1.0	0.75	0.8125	psychology
0.3125	0.6875	0.375	0.1875	0.03125	0.6875	computer science
0.46875	0.1875	0.40625	0.5625	0.375	0.25	Mechanical Engineering
0.1875	0.25	0.4375	0.78125	0.46875	0.40625	Computer Science
0.03125	0.28125	0.71875	0.8125	0.84375	0.1875	marketing
0.34375	0.34375	0.625	0.21875	0.21875	0.34375	psychology
0.0	0.34375	0.78125	0.75	0.46875	0.1875	English
0.0625	0.5	0.46875	0.28125	0.375	0.0625	Chemical Engineering
0.9375	1.0	0.90625	1.0	0.84375	0.90625	finance
0.25	0.8125	0.34375	0.59375	0.09375	0.28125	psychology
0.15625	0.0	0.125	0.71875	0.625	0.65625	education
0.0625	0.46875	0.0	0.03125	0.0625	0.5625	Biology
0.25	0.4375	0.5625	0.5	0.8125	0.8125	Art
0.03125	0.71875	0.5625	0.53125	0.15625	0.25	Economics
0.0625	0.0	0.0	0.46875	0.0	0.3125	French & German
0.34375	0.375	0.3125	0.6875	0.53125	0.96875	accounting
0.0	0.1875	0.90625	0.65625	0.59375	0.0	Design
0.25	0.65625	0.75	0.4375	0.3125	0.28125	management
0.75	0.625	0.3125	0.875	0.09375	0.125	Geography
0.03125	0.625	0.09375	0.625	0.03125	0.0	Biology
0.09375	0.28125	0.5	0.46875	0.3125	0.15625	Philosophy
0.15625	0.84375	0.375	0.65625	0.1875	0.125	Psychology 
0.09375	0.28125	0.21875	0.90625	0.75	0.625	Human Services
0.03125	0.625	0.65625	0.8125	0.53125	0.0	health promotion
0.03125	0.40625	0.84375	0.5625	0.03125	0.125	Psychology, Theology (double major)
0.375	0.5625	0.34375	0.59375	0.3125	1.0	Linguistics
0.125	0.5625	0.375	0.625	0.15625	0.0	Psychology 
0.09375	0.9375	0.125	0.65625	0.0625	0.15625	psychology
0.40625	0.375	0.3125	0.375	0.4375	0.6875	engenharia eletrica
0.03125	0.0625	0.125	0.625	0.09375	0.1875	Addictions Counseling
0.125	0.40625	0.1875	0.25	0.0	0.0	Marketing
0.21875	0.125	0.1875	0.75	0.75	0.1875	Business
0.40625	0.40625	0.71875	0.65625	0.15625	0.3125	music
0.09375	0.75	0.75	0.78125	0.40625	0.0	history
0.21875	0.28125	0.0625	0.59375	0.5	0.4375	Social Work
0.3125	0.59375	0.75	0.90625	0.4375	0.40625	Communications
0.34375	0.5	0.59375	0.65625	0.46875	0.21875	psychology
0.28125	0.625	0.5	0.71875	0.28125	0.40625	Human development 
0.0625	0.875	0.3125	0.5	0.25	0.3125	public health & psychology
0.3125	0.09375	0.5625	0.375	0.375	0.0625	Criminology
0.375	0.96875	0.84375	0.96875	0.8125	0.78125	TESL
0.0625	0.6875	0.1875	0.3125	0.4375	0.1875	Dental assistant 
0.40625	0.625	0.84375	0.78125	0.375	0.625	human services
0.21875	0.65625	0.40625	0.84375	0.53125	0.5	Social work
0.03125	0.40625	0.5	0.40625	0.25	0.125	physical education
0.46875	0.46875	0.59375	0.78125	0.6875	0.34375	commerce
0.5	0.75	0.5	0.6875	0.28125	0.65625	Economics
0.0	0.4375	0.34375	0.28125	0.21875	0.09375	physical education
0.15625	0.4375	0.34375	0.8125	0.34375	0.59375	Psychology
0.0	0.34375	0.0	0.78125	0.125	0.1875	psychology
0.21875	0.5625	0.46875	0.5	0.34375	0.34375	psychology
0.4375	0.5625	0.375	0.625	0.40625	0.375	Engineering
0.375	0.59375	0.21875	0.75	0.4375	0.75	Psychology 
0.03125	0.53125	0.25	0.8125	0.28125	0.5	Psychology 
0.03125	0.40625	0.625	0.78125	0.3125	0.03125	Sociology
0.0	0.1875	0.0	0.46875	0.34375	0.46875	Business 
0.15625	0.1875	0.4375	0.75	0.5625	0.40625	Master of Commerce
0.1875	0.25	0.4375	1.0	0.4375	0.5	english
0.40625	0.875	0.71875	0.75	0.75	0.21875	finance
0.59375	0.125	0.0	0.4375	0.8125	0.9375	business administration
0.40625	0.34375	0.625	0.71875	0.625	0.53125	commerce
0.25	0.3125	0.125	0.5	0.3125	0.59375	business
0.3125	0.71875	0.71875	0.65625	0.40625	0.3125	Philosophy
0.15625	0.4375	0.59375	0.53125	0.0625	0.125	Human Resources
0.125	0.46875	0.78125	0.375	0.09375	0.0	history 
0.25	0.5	0.75	0.625	0.375	0.09375	Human Resources
0.0	0.0625	0.6875	0.9375	0.6875	0.375	English
0.53125	0.78125	0.28125	0.5	0.53125	0.4375	Accounting
0.28125	0.59375	0.875	0.6875	0.46875	0.65625	Human Services
0.125	0.28125	0.1875	0.5625	0.4375	0.1875	International Business
0.0	0.75	0.6875	0.59375	0.3125	0.03125	Cognitive Neurodevelopment
0.3125	0.71875	0.34375	0.65625	0.21875	0.375	medicine
0.15625	0.59375	0.34375	0.6875	0.1875	0.03125	psychology
0.34375	0.3125	0.25	0.34375	0.5	0.28125	Psychology 
0.3125	0.71875	0.84375	0.71875	0.46875	0.78125	Human Services
0.4375	0.625	0.8125	0.875	0.6875	0.8125	education
0.0	0.375	0.6875	0.84375	0.375	0.0	psychology
0.0	0.46875	0.375	0.5625	0.15625	0.0	education
0.59375	0.96875	0.46875	0.9375	0.5625	0.53125	Psychology
0.625	0.78125	0.46875	0.59375	0.3125	0.8125	Political Science
0.0	0.34375	0.28125	0.625	0.0625	0.0	Psychology
0.3125	0.125	0.53125	0.3125	0.375	0.59375	Business
0.15625	0.625	0.3125	0.8125	0.5	0.34375	Psychology
0.0	0.0	0.21875	0.59375	0.5625	0.15625	psychology
0.25	0.5	0.53125	0.5625	0.59375	0.625	Accounting
0.15625	0.15625	0.03125	0.03125	0.09375	0.34375	information system security
0.0625	0.4375	0.3125	0.1875	0.25	0.0625	Psychology
0.1875	0.5	0.40625	0.75	0.6875	0.46875	geology
0.71875	0.8125	0.9375	0.5	0.09375	0.15625	environmental science
0.09375	0.53125	0.15625	0.90625	0.78125	0.46875	Sociology
0.25	0.71875	0.125	0.75	0.3125	0.5625	Human Development
0.0	0.0	0.15625	0.1875	0.0	0.125	French
0.40625	0.75	0.53125	0.4375	0.5	0.3125	applied sciences
0.09375	0.09375	0.15625	0.84375	0.34375	0.3125	Journalism
0.0	0.34375	0.34375	0.375	0.40625	0.03125	psychology
0.25	0.71875	0.65625	0.625	0.53125	0.25	social work
0.1875	0.71875	0.15625	0.65625	0.21875	0.09375	Biology
0.0	0.21875	0.34375	0.3125	0.25	0.09375	Journalism
0.03125	0.21875	0.1875	0.4375	0.28125	0.40625	Psychology
0.09375	0.6875	0.6875	0.75	0.625	0.21875	psychology 
0.5625	0.5625	0.4375	0.75	0.28125	0.28125	History
0.21875	0.3125	0.40625	0.59375	0.375	0.34375	Mechanical Engineering 
0.15625	0.34375	0.0625	0.4375	0.40625	0.5	Human Resource Management 
0.09375	0.4375	0.59375	0.90625	0.25	0.53125	Counseling
0.21875	0.625	0.46875	0.4375	0.0625	0.4375	Art History
0.1875	1.0	0.5	1.0	0.4375	0.3125	psychology
0.25	0.25	0.71875	0.75	0.21875	0.03125	Business
0.3125	0.75	0.8125	0.625	0.21875	0.3125	Art
0.78125	1.0	0.875	0.875	0.25	0.9375	Computer Science
0.8125	0.21875	0.75	0.59375	0.84375	0.40625	Psychology
0.40625	0.625	0.71875	0.53125	0.4375	0.28125	psychology
0.1875	0.65625	0.4375	0.53125	0.34375	0.46875	nursing
0.3125	0.5625	0.53125	0.71875	0.53125	0.46875	Engineering 
0.53125	0.65625	0.5625	0.5	0.4375	0.59375	Electrical Engineering
0.15625	0.375	0.375	0.625	0.34375	0.1875	Journalism
0.25	0.5625	0.6875	0.625	0.5	0.4375	Economics
0.84375	0.8125	0.21875	0.375	0.25	0.59375	Geology
0.4375	0.59375	0.59375	0.65625	0.6875	0.34375	Psychology
0.375	0.09375	0.21875	0.59375	0.375	1.0	commerce
0.15625	0.34375	0.875	0.625	0.4375	0.03125	business
0.28125	0.28125	0.125	0.34375	0.34375	0.21875	Electrical engineering 
0.71875	0.90625	0.53125	0.75	0.625	0.71875	Diploma EEE
0.5	0.90625	0.53125	0.4375	0.59375	0.53125	Nursing 
0.84375	0.65625	0.28125	0.25	0.625	0.8125	Communication Engineering
-0.03125	0.0625	0.28125	0.59375	0.03125	0.0	History
0.5	0.40625	0.59375	0.5625	0.6875	0.6875	business
0.25	0.78125	0.59375	0.125	0.09375	0.15625	chemical engineering
0.1875	0.28125	0.53125	0.53125	0.8125	0.59375	Computer Engineering
0.0625	0.0625	0.125	0.40625	0.0	0.15625	English
0.03125	0.9375	0.75	0.40625	0.34375	0.3125	Mktg, HCI
0.09375	0.6875	0.78125	0.8125	0.1875	0.0625	communications, spanish
0.0625	0.3125	0.09375	0.46875	0.28125	0.4375	psychology
0.3125	0.03125	0.125	0.15625	0.5625	0.75	law
0.34375	0.71875	0.375	0.65625	0.28125	0.625	econ
0.0625	0.0	0.75	0.84375	0.46875	0.0	Education
0.59375	0.125	0.46875	0.46875	0.4375	0.375	psychology
0.21875	0.40625	0.53125	0.71875	0.4375	0.375	English
0.34375	1.0	0.96875	0.65625	0.0625	0.1875	Nutrition science
0.21875	0.1875	0.0	0.21875	0.3125	0.65625	liberal arts
0.28125	0.78125	0.75	0.6875	0.46875	0.0625	Psychology
0.0	0.25	0.0	0.375	-0.03125	0.59375	Psychology
0.0	0.15625	0.125	0.59375	0.4375	0.15625	Family and Child Sciences
0.1875	0.25	0.4375	0.8125	0.5625	0.8125	Accounting
0.09375	0.4375	0.0	0.53125	0.0625	0.21875	psychology
0.0	0.46875	0.09375	0.1875	0.5	0.1875	business management
0.0	0.1875	0.65625	0.53125	0.40625	0.25	communications
0.0	0.0	0.09375	0.5	0.09375	0.25	Law
0.5625	0.375	0.375	0.9375	0.6875	0.75	Criminal justice 
0.4375	0.8125	0.375	0.8125	0.625	0.9375	computer science
0.53125	0.65625	0.625	0.9375	0.46875	0.4375	Business
0.375	0.75	0.1875	0.625	0.34375	0.59375	econ
0.84375	1.0	1.0	1.0	1.0	1.0	PSYCHOLOGY
0.09375	0.625	0.3125	0.5	0.53125	0.625	Finance, Business Law, Economics
0.0	0.125	0.0	0.15625	0.28125	0.1875	International Relations
0.21875	0.75	0.34375	0.71875	0.125	0.15625	pshychology
0.0	-0.03125	0.375	0.34375	0.25	0.0	criminal justice
0.0	0.59375	0.65625	0.40625	0.65625	0.0	marketing
0.0625	0.5	0.0625	0.53125	0.03125	0.15625	biology
0.375	0.40625	0.46875	0.9375	0.84375	0.96875	Economics
0.34375	1.0	0.6875	1.0	0.53125	0.5	Medical physics
0.4375	0.4375	0.4375	0.71875	0.75	0.5625	Information Technology
0.0625	0.28125	0.65625	0.5625	0.0625	0.0	Television Production
0.25	0.8125	0.375	0.25	0.59375	0.15625	Medical physics
0.15625	0.625	0.5625	0.9375	0.53125	0.71875	Physics
0.53125	0.78125	1.0	0.71875	0.1875	0.0	mass communications
0.09375	0.375	0.71875	0.5	0.4375	0.09375	English
0.0	0.5	0.71875	0.875	0.8125	0.59375	Business
0.25	0.4375	0.375	0.4375	0.3125	0.375	Psychology 
0.59375	0.65625	0.75	0.6875	0.4375	0.34375	Dental
0.28125	0.53125	0.90625	0.71875	0.21875	0.0625	English
0.03125	0.34375	0.21875	0.6875	0.6875	0.125	psychology
0.03125	0.4375	0.3125	0.40625	0.1875	0.21875	D.M.S.
0.3125	0.71875	0.0	0.125	0.25	0.28125	anthropology
0.875	0.9375	0.40625	0.5625	0.28125	0.75	business
0.0	0.375	0.15625	0.625	0.375	0.15625	psych
0.53125	0.46875	0.34375	0.53125	0.1875	0.5625	Psychology and gender studies 
0.28125	0.59375	0.03125	0.53125	0.1875	0.625	Finance
0.25	0.625	0.8125	0.53125	0.21875	0.25	Art
0.34375	0.4375	0.5	0.53125	0.875	0.28125	Industrial Design
0.53125	0.5625	0.375	0.90625	0.3125	0.625	electronics engineering
0.0	0.4375	0.6875	0.25	0.0625	0.0	history
0.34375	0.75	0.46875	0.71875	0.1875	0.1875	Biology
0.0	0.71875	0.40625	0.65625	0.34375	0.09375	Mathematics
0.25	0.3125	0.65625	0.6875	0.4375	0.625	english
0.40625	0.90625	0.34375	0.8125	0.25	0.40625	geology
0.15625	0.9375	0.84375	0.96875	0.9375	0.84375	mathematics
0.53125	0.75	0.78125	0.75	0.53125	0.5	Education
0.1875	0.5	0.15625	0.5625	0.5	0.6875	Allied Health
0.21875	0.40625	0.6875	0.90625	0.5625	0.03125	education and psychology
0.0625	0.09375	0.4375	0.90625	0.625	0.53125	Education
0.0625	0.3125	0.59375	0.4375	0.40625	0.5	Theater
0.03125	0.09375	0.0	0.09375	0.0	0.0	Sociology
0.09375	0.59375	0.28125	0.5	0.15625	0.09375	Psychology
0.15625	0.03125	0.125	0.3125	0.5625	0.59375	Business Admin
0.0625	0.3125	0.46875	0.53125	0.34375	0.15625	psychology
0.0625	0.6875	0.6875	0.59375	0.1875	0.03125	Biology
0.09375	0.53125	0.375	0.125	0.09375	0.0	Undeclared 
0.46875	0.78125	0.84375	0.84375	0.59375	0.59375	sociology
0.4375	0.65625	0.5625	0.75	0.5625	0.5	Nursing
0.21875	0.875	0.46875	0.1875	0.125	0.40625	Biochemistry
